cycle,name,location.x,location.y,my_zone,gender,socio,my_fit,outplay,my_crime,my_simd,my_simd_imp,num_friends,num_car,id_catch,my_neigh_prob,dis_school,x_cor,y_cor,school_walk_prob,avg_mvpa,avg_walk,daily_od,daily_od_mvpa,mvpa_home,mvpa_sc,mvpa_road,mvpa_play_field,mvpa_home_garden,mvpa_park,mvpa_PG,mvpa_amenity,mvpa_shops,mvpa_F_home,mvpa_fsa,per_days_sixt
11286,children1208,4440.559257,2736.281772,zone(61),boy,2,0.995203176,1.114081061,0.012818014,1,0.6,4,0,126,0.133689727,1428,257683,668339,1,70.48,52.04,35,11,13,25,17,2.92,0,4.36,0,3.88,0.36,2.24,0,0.64
11286,children1209,4440.401696,2727.183639,zone(61),girl,4,1.044617609,1.000253394,0.012818014,1,0.6,7,2,126,0.120030407,1428,257683,668339,0.930194377,60.12,47.36,27,4,10,21,15,0.36,0,0,0,4.48,0.76,2.48,4,0.36
11286,children1210,4596.70612,2698.886611,zone(61),boy,3,1.20701444,0.947135669,0.012818014,1,0.6,3,1,126,0.11365628,1211,257828,668381,0.63715941,71.84,31,10,4,18,26,10,0,0,3.8,0,0.32,0.64,0.8,11,0.8
11286,children1211,4629.32927,2679.302295,zone(61),boy,1,1.080898927,1.114848455,0.012818014,1,0.6,5,0,126,0.133781815,1211,257828,668381,1,89.52,71.96,19,7,13,25,25,3.56,0,2.84,0,1.08,0.56,1.28,15,0.92
11286,children1212,4434.945954,2729.168862,zone(61),girl,4,0.899509125,1.11541065,0.012818014,1,0.6,11,1,126,0.133849278,1428,257683,668339,0.94632836,58,46.72,22,3,8,21,16,0,0,0.56,0,2.48,0.36,2.28,6,0.28
11286,children1213,4579.70323,2697.174349,zone(61),boy,4,1.237309748,0.780313046,0.012818014,1,0.6,4,1,126,0.093637566,1211,257828,668381,0,75.76,17.08,23,7,15,27,6,0.64,0,2.84,0,4.28,0.36,0.92,17,0.84
11286,children1214,4556.266716,2708.598446,zone(61),boy,1,1.07858421,1.02117664,0.012818014,1,0.6,6,0,126,0.122541197,1211,257828,668381,1,71.8,60.84,29,7,13,25,21,2,0,2,0,3.88,0.52,2.92,0,0.76
11286,children1215,4594.471448,3255.775352,zone(61),boy,1,0.380657211,1.090845303,0.012818014,1,0.6,5,1,62,0.130901436,975,257874,667853,0.811009972,47.32,42.24,25,3,4,19,14,2.4,0,0.76,0,0,0.16,1.12,5,0.2
11286,children1216,4656.600812,3229.273424,zone(61),girl,3,0.979160002,1.239756247,0.012818014,1,0.6,3,1,62,0.14877075,975,257874,667853,0.261099355,55.2,22.32,13,3,10,21,7,1.44,0,2.2,0,0,0.56,1.04,10,0.36
11286,children1217,4577.542143,3271.039891,zone(61),girl,1,1.053117453,1.400494231,0.012818014,1,0.6,4,1,62,0.168059308,975,257874,667853,0.879197623,60.72,38.4,33,9,11,21,13,1.4,0,6.6,0,1.28,0.48,0.68,3,0.56
11286,children1218,4506.808983,3338.832491,zone(63),boy,3,1.680930307,0.996606467,-0.175110646,3,0.8,7,0,62,0.159457035,972,257729,667746,1,124.6,81.48,24,14,18,32,28,7.4,0,6.6,0,0,0,0.76,30,1
11286,children1219,4406.650664,3136.545559,zone(63),girl,3,0.433480182,0.98517598,-0.175110646,3,0.8,4,0,62,0.157628157,1105,257654,667919,1,51.96,63.56,44,5,4,17,21,1.44,0,4.32,0,0,0.12,0.48,1,0.16
11286,children1220,4344.145574,3146.977054,zone(63),boy,1,1.186366562,1.267224775,-0.175110646,3,0.8,7,0,62,0.202755964,1655,257591,667921,1,110.48,94,67,24,11,26,34,4.8,0,16.32,3.36,0.28,0,2.16,11,1
11286,children1221,4345.482016,3148.618226,zone(63),boy,3,0.867069463,0.671084935,-0.175110646,3,0.8,3,0,62,0.10737359,1655,257591,667921,1,67.08,71.92,13,3,13,23,25,1.64,0,2.32,0,0,0.64,0.8,0,0.72
11286,children1222,4283.822217,3200.939459,zone(63),boy,1,1.267601962,1.04935548,-0.175110646,3,0.8,3,0,26,0.167896877,681,257545,667841,1,77,30.6,35,15,18,27,11,10.88,0,3.32,0,1.64,0,3.44,0,0.72
11286,children1223,4419.152488,3267.8697,zone(63),boy,1,0.737184164,0.88699411,-0.175110646,3,0.8,5,0,62,0.141919058,1126,257668,667791,1,63.84,55.92,20,5,9,22,19,2.64,0,2.4,0.12,0,0.04,0.52,6,0.48
11286,children1224,4244.328707,3098.836886,zone(63),boy,3,1.263711215,1.217176975,-0.175110646,3,0.8,8,1,26,0.194748316,681,257500,667962,0.792358606,82.72,26.12,62,26,14,27,9,16.88,0,6.72,0,2.84,0.88,3.64,0,0.6
11286,children1225,4239.709077,3063.979878,zone(63),girl,4,1.097758967,0.857368636,-0.175110646,3,0.8,7,1,26,0.137178982,1108,257483,667992,0.763609657,76.16,55.68,14,4,10,22,19,3.68,0,0.48,0,0,0,0,19,0.92
11286,children1226,4257.942936,3117.916802,zone(63),girl,3,0.881835996,1.257531846,-0.175110646,3,0.8,8,2,26,0.201205095,681,257500,667962,0.37381763,54,23.24,59,13,9,21,7,8.36,0,5.2,0.36,0.04,0.28,1.24,0,0.32
11286,children1227,4515.593031,3342.819604,zone(63),boy,1,0.975885951,1.105623151,-0.175110646,3,0.8,5,0,62,0.176899704,972,257729,667746,1,77.24,56.44,39,12,12,26,20,5.88,0,5.24,0.88,0.92,0.16,1.4,3,0.84
11286,children1228,4480.08347,3274.907659,zone(63),boy,3,1.392075231,1.266097339,-0.175110646,3,0.8,7,1,62,0.202575574,1126,257726,667810,0.31852057,81.6,30.72,42,18,18,28,10,3.52,0,12.72,0.4,1.72,1.04,3.88,0,0.76
11286,children1229,4555.197565,3353.662425,zone(63),boy,3,0.961581778,1.1257007,-0.175110646,3,0.8,4,2,62,0.180112112,986,257800,667711,0.54071272,65.76,36.68,30,11,12,24,12,5.2,0,5.48,0.36,0,1.08,3.72,0,0.56
11286,children1230,4190.677163,2875.634872,zone(64),boy,4,0.998156801,0.809305696,0.004237191,2,0.7,6,0,26,0.113302797,1347,257409,668200,1,83.44,69.04,31,9,11,25,24,5.76,0,0.92,0.6,2.44,0.68,2.2,9,0.8
11286,children1231,4157.456048,2791.751728,zone(64),boy,4,1.498482522,1.437793366,0.004237191,2,0.7,8,1,126,0.201291071,1695,257400,668284,0.287685594,87.28,29.44,40,17,19,28,10,8.68,0,5.2,0,4,0,3.24,7,0.76
11286,children1232,4271.631162,2837.402092,zone(64),girl,3,1.29248559,0.958706005,0.004237191,2,0.7,4,1,126,0.134218841,1695,257514,668229,0,59.16,19.6,20,4,14,23,6,1.76,0,1.28,0,1.68,0.76,0.48,8,0.6
11286,children1233,4185.708242,2746.734767,zone(64),boy,3,0.714341512,1.18844129,0.004237191,2,0.7,7,0,126,0.166381781,1695,257429,668328,1,70.24,60.4,52,14,8,22,21,7.16,0,5.76,0,1.4,0.08,3.12,0,0.72
11286,children1234,4304.951352,2792.604708,zone(64),girl,3,1.156330677,0.900378229,0.004237191,2,0.7,5,1,126,0.126052952,1643,257540,668278,0,52.24,16,24,5,11,22,5,0.64,0,2.04,0,2.8,0.24,2.84,4,0.28
11286,children1235,4193.196102,2812.137019,zone(64),girl,4,1.229334004,1.326777996,0.004237191,2,0.7,6,1,126,0.185748919,1695,257425,668266,0.877283677,70.64,53.52,47,10,11,23,17,1.12,0,3.2,0,6.16,0.24,2.96,4,0.72
11286,children1236,4152.317093,2780.714541,zone(64),boy,4,1.670491384,1.282954443,0.004237191,2,0.7,7,1,126,0.179613622,1695,257400,668284,0.352475599,111.16,43.48,49,25,19,31,14,7.8,0,9.64,0,8.36,0.24,3.88,15,1
11286,children1237,4226.126233,2773.337437,zone(64),girl,3,0.847237347,0.673955497,0.004237191,2,0.7,7,1,126,0.09435377,1695,257459,668303,0,52.52,26.76,19,4,7,21,9,1.8,0,1.72,0,0.68,0.08,1.24,8,0.36
11286,children1238,4113.259199,3010.832121,zone(64),girl,3,1.441929704,1.254890008,0.004237191,2,0.7,4,0,26,0.175684601,1235,257358,668050,1,73.28,50.12,45,15,14,24,16,12.08,0,2.36,0,1.16,0.76,1.68,0,0.68
11286,children1239,3936.842022,3136.592265,zone(65),girl,3,1.214358459,0.822712033,0.202453315,1,0.6,4,0,26,0.098725444,1247,257176,667945,1,85.76,82.56,7,1,10,22,30,0.48,0,0,1.2,0,0,0,20,1
11286,children1240,3917.909285,3102.683507,zone(65),girl,4,1.07931471,1.483213653,0.202453315,1,0.6,9,0,26,0.177985638,1247,257176,667945,1,61.92,48.64,39,9,11,21,16,3.36,0,4.04,1.16,0.64,0.28,2.72,0,0.48
11286,children1241,4022.105255,3021.692416,zone(65),girl,4,1.14842877,1.231859334,0.202453315,1,0.6,4,0,26,0.14782312,1276,257260,668054,1,87.84,78.36,21,5,10,22,27,5.36,0,0,0,0.24,0,0,21,1
11286,children1242,3967.259336,2975.183963,zone(65),boy,3,1.227074005,0.628757312,0.202453315,1,0.6,4,1,26,0.075450877,1203,257198,668098,0.497893981,65.2,25.24,9,3,17,27,8,2.08,0,0.48,0,0.92,1.28,1.72,5,0.6
11286,children1243,3719.504349,2895.847452,zone(66),boy,3,0.930906798,1.430693196,0.631764532,1,0.6,7,0,26,0.171683184,1578,256960,668181,1,73.44,63.2,34,7,12,24,21,3.28,0,0,3.4,1.08,0,2.32,4,0.68
11286,children1244,3715.815921,2873.474291,zone(66),boy,3,0.952722331,1.049673823,0.631764532,1,0.6,4,0,26,0.125960859,1410,256960,668181,1,76.68,64.96,29,9,12,25,22,1.24,0,7.64,0.32,0.32,0.36,1.96,4,0.72
11286,children1245,3869.092832,2553.852283,zone(66),girl,3,0.799532855,0.985905891,0.631764532,1,0.6,4,0,26,0.118308707,2050,257112,668516,1,67.76,80.96,39,6,6,20,29,4.28,0,1.36,0.24,0.96,0,3.08,1,0.64
11286,children1246,4041.223893,2307.639831,zone(66),boy,1,1.316756137,1.177968314,0.631764532,1,0.6,7,1,126,0.141356198,2148,257287,668758,0.865696047,95.48,73.12,26,10,14,28,25,2.44,0,1.88,0,5.68,0,4.12,13,0.96
11286,children1247,3798.869489,2940.673385,zone(66),boy,4,0.830047513,1.087193823,0.631764532,1,0.6,5,0,26,0.130463259,1331,257014,668151,1,72.48,63.6,27,7,9,24,22,0.92,0,4.08,0,2.12,0.8,1.16,7,0.72
11286,children1248,3864.021772,2845.630514,zone(66),boy,3,1.482904359,0.948936218,0.631764532,1,0.6,4,0,26,0.113872346,1335,257090,668221,1,113.88,83.68,23,9,15,30,30,1.04,0,4.16,0.16,4.2,0.04,0.24,28,1
11286,children1249,3913.615066,2487.935403,zone(66),boy,3,0.541739196,0.963685461,0.631764532,1,0.6,4,1,26,0.115642255,1690,257146,668575,0.838771099,60.48,63.48,37,7,6,21,21,2.8,0,1.72,0,2.64,0.48,3.08,0,0.52
11286,children1250,3350.827249,3246.872202,zone(67),girl,3,1.042365401,1.167259212,-0.397569575,5,1,4,0,41,0.233451842,2030,256590,667821,1,77.6,83.88,40,9,9,22,28,5.32,0,0.28,2.36,1.08,0.6,1.88,6,0.92
11286,children1251,3916.14017,3252.553787,zone(67),girl,3,0.749334208,0.507361689,-0.397569575,5,1,10,0,26,0.101472338,984,257171,667821,1,57.44,58.36,25,3,7,20,19,1.04,0,0.84,0,2,0,0.84,5,0.44
11286,children1252,3406.983579,3187.368073,zone(67),boy,3,1.013142061,0.985683058,-0.397569575,5,1,4,2,26,0.197136612,1385,256643,667883,0,61.52,15.36,27,8,12,24,5,0.72,0,7.2,0.4,0.24,0.48,0.52,10,0.52
11286,children1253,3359.611987,3221.973184,zone(67),girl,4,1.11965814,0.531250972,-0.397569575,5,1,7,0,26,0.106250194,1385,256604,667837,1,70.04,67.36,30,8,10,22,22,2.72,0,4.2,0.64,0.84,1,2.12,3,0.64
11286,children1254,3827.094871,3307.178335,zone(67),boy,3,0.727928388,0.952623909,-0.397569575,5,1,3,1,26,0.190524782,1279,257049,667747,0.912381927,60.48,44.12,35,8,9,24,15,1.36,0,5.12,1.76,0.52,0.52,2.04,0,0.56
11286,children1255,3955.607034,3232.296955,zone(67),girl,3,0.725790113,1.210877676,-0.397569575,5,1,5,0,26,0.242175535,952,257198,667837,1,58.96,55.48,38,4,6,20,19,0.96,0,0.92,0.08,2.8,0.44,0.88,7,0.4
11286,children1256,3705.363771,3254.315627,zone(67),boy,4,1.058625148,1.257229925,-0.397569575,5,1,7,1,26,0.251445985,1198,256949,667846,0,72.36,19.44,37,12,14,26,7,7.44,0,2.72,0.36,1.76,0.2,2,10,0.6
11286,children1257,3392.254387,3128.868122,zone(67),girl,3,1.127448365,1.118297604,-0.397569575,5,1,9,1,26,0.223659521,1785,256633,667942,0,59.92,18.24,55,16,10,22,6,5.48,0,9.48,0.92,0.44,0.16,3.68,0,0.48
11286,children1258,3384.203535,3196.87978,zone(67),boy,4,1.03664972,1.007086014,-0.397569575,5,1,4,1,26,0.201417203,1785,256631,667867,0.968845638,84.2,61,37,10,12,25,22,3.04,0,4.76,1.44,1.08,1.12,1.16,10,0.92
11286,children1259,6098.274222,2950.525078,zone(68),boy,3,0.677909131,1.132386235,0.575594632,1,0.6,5,0,63,0.135886348,850,259342,668118,1,53.36,40.36,26,6,9,21,13,4.76,0,0,0.24,1.24,0.16,2.72,0,0.2
11286,children1260,6323.385786,3166.879327,zone(68),boy,1,0.960514074,1.049643255,0.575594632,1,0.6,4,0,63,0.125957191,1332,259570,667905,1,70.4,66.28,21,5,12,23,22,2.32,0,1.24,0,1.76,0.16,1.96,4,0.6
11286,children1261,5952.480538,3032.173844,zone(68),girl,3,0.80904483,1.086510949,0.575594632,1,0.6,4,1,63,0.130381314,700,259191,668026,0.906617666,57.6,38.84,21,3,7,20,13,3.2,0,0,0,0.4,0.32,0.92,11,0.32
11286,children1262,6133.967817,2960.226877,zone(68),boy,2,1.696561015,1.165335839,0.575594632,1,0.6,6,0,63,0.139840301,850,259377,668110,1,97.24,48.64,37,21,23,31,15,11.48,0,9.24,0.32,0,0.88,4.4,0,1
11286,children1263,6394.899452,2247.397831,zone(69),boy,2,0.70459518,1.370391213,-0.072160168,1,0.6,5,1,23,0.164446946,1949,259637,668821,0,48.68,13.72,41,9,10,22,5,3.88,0,1.2,0,4.2,0.32,1.4,0,0.24
11286,children1264,6018.342343,2096.312718,zone(69),girl,2,1.154427421,1.098039374,-0.072160168,1,0.6,7,1,23,0.131764725,1583,259258,668973,0.238113456,60.6,21.08,26,5,13,22,7,2.04,0,0.76,0,3.04,0.92,1.16,8,0.6
11286,children1265,6633.71831,2412.201774,zone(69),boy,1,1.30812697,0.68639094,-0.072160168,1,0.6,7,0,23,0.082366913,2172,259871,668657,1,81.2,72.8,16,5,15,28,24,0.48,0,0,0,5.2,1.24,6.04,0,0.92
11286,children1266,6319.369228,2208.412091,zone(69),girl,3,0.82774982,0.805936769,-0.072160168,1,0.6,5,0,23,0.096712412,1949,259564,668862,1,58.36,57.8,10,1,9,20,19,0.4,0,0,0,0.92,0.28,1,6,0.52
11286,children1267,6682.223279,2331.439805,zone(69),boy,3,0.940275271,0.625900166,-0.072160168,1,0.6,4,1,23,0.07510802,928,259924,668732,0.49075498,57.52,28.4,21,6,12,24,9,4.16,0,0,0,2.76,0.36,3.68,0,0.4
11286,children1268,6467.004645,2483.344277,zone(69),girl,1,1.400026934,0.885226749,-0.072160168,1,0.6,7,2,23,0.10622721,2470,259710,668591,0.317020422,69.44,46.6,31,7,14,24,17,2.96,0,0,0,5,0.64,4.44,0,0.56
11286,children1269,5741.498171,2268.002427,zone(70),girl,3,1.103733502,1.392354202,-0.281126582,1,0.6,4,1,23,0.167082504,1169,258975,668802,0,54.52,19.08,22,3,12,22,6,0,0,1.16,0,2.44,0.8,1.08,7,0.32
11286,children1270,6051.307785,2364.822393,zone(70),boy,1,1.368364374,1.377544432,-0.281126582,1,0.6,6,0,23,0.165305332,1785,259291,668704,1,89.84,54.12,27,9,18,27,18,3.96,0,0,0,5.64,0.24,3.48,12,0.96
11286,children1271,5678.817099,2369.546452,zone(70),boy,3,0.68037416,0.611417931,-0.281126582,1,0.6,5,1,23,0.073370152,1669,258929,668700,0,46.32,9.12,21,4,10,22,3,1.04,0,1.44,0,1.68,0.32,2.6,3,0.24
11286,children1272,6371.485549,2542.970903,zone(70),boy,3,1.112566109,0.979740374,-0.281126582,1,0.6,4,1,23,0.117568845,2170,259612,668528,0,66.76,18.16,4,1,15,26,5,0,0,0,0,1.12,0.6,0.8,15,0.6
11286,children1273,6198.576363,2549.950562,zone(70),girl,1,1.259084832,0.707013902,-0.281126582,1,0.6,4,1,23,0.084841668,948,259443,668515,0.832694206,57.4,30.28,10,1,12,23,10,0.56,0,0,0,1.4,0.2,3.84,4,0.44
11286,children1274,6152.485096,2381.252026,zone(70),girl,3,1.296976514,1.051029838,-0.281126582,1,0.6,4,0,23,0.126123581,1926,259397,668692,1,81,76.28,18,4,12,23,25,0,0,1.92,0,2.72,0.08,1.4,13,0.84
11286,children1275,5941.232508,2267.801467,zone(70),girl,1,1.704160097,1.115439699,-0.281126582,1,0.6,3,0,23,0.133852764,1915,259181,668798,1,80.48,57.48,38,10,19,27,20,2.6,0,0,0,8.24,0.36,2.4,0,0.88
11286,children1276,6298.105095,2469.759184,zone(70),girl,1,0.623354595,0.724363533,-0.281126582,1,0.6,3,0,23,0.086923624,2259,259543,668602,1,56.2,70.56,20,2,6,19,25,0.04,0,0.92,0,1.88,0.2,2.08,0,0.32
11286,children1277,6217.881829,2490.042159,zone(70),boy,1,0.804650458,1.047751054,-0.281126582,1,0.6,5,0,23,0.125730127,866,259455,668581,1,65.2,42.68,22,5,11,23,14,0.76,0,1.16,0,3.52,0.08,2.36,7,0.68
11286,children1278,5785.398177,2275.641429,zone(70),girl,1,1.268504826,0.870491421,-0.281126582,1,0.6,5,0,23,0.10445897,1919,259025,668795,1,86.6,82.28,15,3,11,23,28,1.36,0,0,0,2.28,0.28,1.28,17,1
11286,children1279,6438.291929,2544.490849,zone(70),boy,1,1.216781457,1.100155457,-0.281126582,1,0.6,4,0,23,0.132018655,2553,259682,668522,1,87.12,88.52,24,8,13,27,29,1.12,0,3.88,0,3.76,1.48,1.88,4,0.88
11286,children1280,5955.766497,2458.061911,zone(70),girl,1,1.006018918,1.358945562,-0.281126582,1,0.6,6,0,23,0.163073467,2205,259193,668610,1,65.88,71.32,32,7,10,21,23,3.68,0,1.6,0,2.24,0.16,2.64,0,0.72
11286,children1281,6130.469852,2532.854048,zone(70),girl,1,1.357420175,1.162979536,-0.281126582,1,0.6,5,0,23,0.139557544,2205,259375,668535,1,78.92,73.76,38,8,10,24,25,3.16,0,0,0,5.6,0.64,4.88,4,0.88
11286,children1282,5949.145214,2456.934944,zone(70),boy,1,1.443938261,1.46551706,-0.281126582,1,0.6,8,1,23,0.175862047,1041,259193,668610,0.964852722,89.4,42.72,63,22,17,28,13,4.32,0,2.28,0,15.84,0.96,6.44,0,0.88
11286,children1283,6121.731919,2527.149761,zone(70),boy,1,0.760472986,0.949209264,-0.281126582,1,0.6,4,0,23,0.113905112,2205,259358,668540,1,80.24,88.72,20,4,8,22,31,2.36,0,0,0,1.76,0.32,1.32,11,0.84
11286,children1284,6296.834418,2537.259359,zone(70),girl,3,1.305121044,0.616651563,-0.281126582,1,0.6,12,2,23,0.073998188,2170,259538,668534,0.827256768,81.16,65.88,20,3,13,23,23,0,0,0,0,3.2,0.28,0.08,17,0.88
11286,children1285,6427.132974,2543.738201,zone(70),boy,1,0.870156378,1.094804609,-0.281126582,1,0.6,7,1,23,0.131376553,2341,259662,668524,0.883635096,74.64,68.92,32,7,11,24,25,3.64,0,0,0,4,0,2.36,4,0.76
11286,children1286,6159.176185,2476.425097,zone(70),girl,1,0.916379423,0.807002654,-0.281126582,1,0.6,7,0,23,0.096840318,2063,259408,668593,1,60.96,66.08,26,3,10,21,22,0.32,0,0.48,0,3.04,0,2.96,0,0.44
11286,children1287,5821.17206,3007.020238,zone(71),girl,1,1.08688214,0.97293603,1.057017434,1,0.6,5,0,126,0.116752324,1481,259058,668064,1,68.92,65.76,19,5,11,22,24,0.92,0,2.84,0,1.28,0.08,1.92,3,0.72
11286,children1288,5706.707444,2849.099957,zone(71),boy,1,1.050509743,0.916761764,1.057017434,1,0.6,6,0,126,0.110011412,1241,258945,668213,1,82,56.84,36,11,12,25,20,2.52,0,1.28,0,7.4,0.68,2,9,0.92
11286,children1289,5040.750769,2597.936953,zone(71),boy,1,0.838379842,0.770538853,1.057017434,1,0.6,5,0,126,0.092464662,828,258282,668475,1,62.2,37.88,38,10,10,23,14,0.52,0,8.2,0,1.84,0.2,2.8,0,0.52
11286,children1290,5770.338827,2851.175541,zone(71),girl,1,0.865110738,0.623431906,1.057017434,1,0.6,8,0,126,0.074811829,1367,258990,668223,1,65.32,66,4,0,8,20,23,0,0,0,0,0.48,0.2,0.32,12,0.76
11286,children1291,4755.702647,2563.250271,zone(71),boy,2,0.69103718,0.957361693,1.057017434,1,0.6,4,0,126,0.114883403,976,257995,668509,1,69.16,69,52,11,7,22,24,2.28,0,6.92,1.08,1.04,0.12,2.68,0,0.72
11286,children1292,4774.072506,2556.48366,zone(71),girl,1,0.814344237,0.792255234,1.057017434,1,0.6,7,1,126,0.095070628,960,258013,668512,0.299846342,50.52,24.4,23,5,7,20,8,1.16,0,4.16,0,0.2,0.04,2.68,5,0.28
11286,children1293,5031.847104,2594.009073,zone(71),girl,1,0.80742349,0.793845879,1.057017434,1,0.6,5,0,126,0.095261505,828,258282,668475,1,51.96,36.24,33,6,9,20,13,3.64,0,2.8,0,0.36,0.04,2.68,0,0.28
11286,children1294,5098.312317,2590.670054,zone(71),girl,2,1.598140388,1.057644582,1.057017434,1,0.6,4,1,126,0.12691735,828,258334,668481,0.849944757,79.32,31.24,51,22,18,25,10,10.72,0,11.4,0,0.24,0,3.28,0,0.68
11286,children1295,4782.196426,2634.810173,zone(71),boy,2,1.076208761,0.652082248,1.057017434,1,0.6,5,0,126,0.07824987,899,258040,668446,1,79.84,58.08,21,8,13,26,20,5.28,0,2.32,0,0.64,0.2,1.84,10,0.76
11286,children1296,5206.988933,2594.5696,zone(71),girl,1,1.266069134,0.850491861,1.057017434,1,0.6,6,1,126,0.102059023,661,258452,668472,0.793417214,70.48,31.08,54,17,11,22,10,1.12,0,14.32,0,2.52,0,2.6,4,0.64
11286,children1297,5059.676914,2480.504191,zone(71),boy,1,0.862785814,1.345628269,1.057017434,1,0.6,5,0,126,0.161475392,687,258306,668590,1,73.08,55.12,38,12,11,23,19,7.8,0,4.24,0,0.24,0.24,1.64,3,0.88
11286,children1298,5465.637282,2647.867083,zone(71),boy,1,1.03515588,1.127572018,1.057017434,1,0.6,6,0,126,0.135308642,1055,258711,668422,1,90.96,74.92,31,12,12,25,26,1.84,0,10.36,0,0,0.44,0.04,13,0.96
11286,children1299,4794.206024,2554.399472,zone(71),boy,1,1.118743128,1.375990829,1.057017434,1,0.6,5,2,126,0.165118899,960,258030,668516,0.916477641,74.12,40.04,46,16,14,26,14,0,0,12.04,0,4.2,0.08,2.48,0,0.8
11286,children1300,5418.584846,2628.032287,zone(71),girl,1,1.150430338,1.256503464,1.057017434,1,0.6,7,0,126,0.150780416,892,258661,668444,1,73.72,53.72,27,9,11,22,18,0,0,8.24,0,0.88,0.2,3.32,8,0.76
11286,children1301,5343.264773,2601.031554,zone(71),boy,1,0.857192866,1.078983772,1.057017434,1,0.6,3,0,126,0.129478053,892,258585,668472,1,64.04,45.72,32,9,10,23,16,0.76,0,7.6,0,0.96,0.44,3.56,0,0.56
11286,children1302,5096.017133,2582.056294,zone(71),boy,3,1.108016737,0.653657773,1.057017434,1,0.6,3,1,126,0.078438933,828,258334,668481,0.327485742,74,23.36,34,11,13,26,8,1.12,0,9.24,0,1.44,0.48,2.68,11,0.8
11286,children1303,5703.776923,2857.088547,zone(71),boy,1,0.84290644,0.833195449,1.057017434,1,0.6,9,0,126,0.099983454,1241,258945,668213,1,69.72,58.04,37,9,11,24,21,2.4,0,2.6,0.08,4.52,0.52,2.96,0,0.76
11286,children1304,5354.403318,2603.982808,zone(71),boy,1,0.995843502,1.194266931,1.057017434,1,0.6,9,0,126,0.143312032,892,258601,668466,1,71.48,41.8,51,15,13,24,14,4.04,0,10.2,0,1.6,0,2.44,0,0.6
11286,children1305,5477.556553,2709.449435,zone(71),girl,3,1.420535338,1.034772036,1.057017434,1,0.6,10,0,126,0.124172644,947,258710,668349,1,81.88,57.48,27,10,14,24,19,0.68,0,8.88,0,1.24,0.12,2.52,10,0.8
11286,children1306,5399.514903,2614.962868,zone(71),boy,3,0.93832435,0.981201186,1.057017434,1,0.6,5,1,126,0.117744142,892,258644,668450,0.300447802,70.36,23.52,4,1,12,24,8,0,0,1.68,0,0,0.12,0,23,0.8
11286,children1307,5432.752208,2812.602586,zone(71),boy,3,0.755845589,1.14780357,1.057017434,1,0.6,6,0,126,0.137736428,1357,258668,668252,1,79.44,84.24,11,2,7,22,28,0,0,0.84,0,1.16,0,0,18,0.96
11286,children1308,4783.359469,2549.658075,zone(71),girl,1,0.3,1.129927586,1.057017434,1,0.6,7,0,126,0.13559131,960,258030,668516,1,46.88,60,36,3,3,17,20,0,0,3.52,0,0.2,0.08,1.08,1,0.16
11286,children1309,4866.101588,2604.988519,zone(71),boy,3,0.922306226,0.788000808,1.057017434,1,0.6,5,2,126,0.094560097,899,258121,668473,0,64.8,23.96,2,0,12,23,8,0,0,0.72,0,0,1.04,0.24,18,0.6
11286,children1310,5769.807807,3001.268076,zone(71),girl,1,0.467409271,0.819473517,1.057017434,1,0.6,6,0,63,0.098336822,916,259004,668066,1,50.44,54.56,27,3,5,18,20,3.08,0,0.44,0,0.44,0.04,1.56,0,0.28
11286,children1311,5255.822265,2572.703441,zone(71),girl,2,0.877888592,1.153159062,1.057017434,1,0.6,9,1,126,0.138379087,828,258309,668480,0.867633011,55.96,38.8,28,7,8,21,13,0.48,0,6.12,0,0.4,1,2.48,2,0.4
11286,children1312,5155.713056,2590.1813,zone(71),girl,1,0.977537263,1.02202018,1.057017434,1,0.6,6,0,126,0.122642422,599,258399,668479,1,59.8,44,44,10,9,21,15,2.88,0,6,0,1.92,1.36,1.04,0,0.48
11286,children1313,5321.219306,2591.565656,zone(71),boy,1,1.092049679,0.999143846,1.057017434,1,0.6,5,1,126,0.119897261,892,258569,668478,0.895812807,67.2,25.76,34,12,15,26,9,2.08,0,9.64,0,1.2,0.32,3.32,0,0.48
11286,children1314,5015.193985,2482.584626,zone(71),boy,2,0.851374402,0.812739622,1.057017434,1,0.6,11,1,126,0.097528755,740,258253,668589,0.45071387,69.24,35.84,5,1,10,24,12,0.68,0,0.68,0,0,0,0,20,0.76
11286,children1315,5311.274702,2582.629708,zone(71),girl,3,1.109305867,1.062924651,1.057017434,1,0.6,7,0,126,0.127550958,892,258549,668484,1,60.96,41.36,25,7,12,22,15,0.92,0,6.16,0,0.76,0.4,2.76,0,0.6
11286,children1316,5092.961133,2590.194538,zone(71),boy,1,0.781957758,1.192606753,1.057017434,1,0.6,5,2,126,0.14311281,828,258334,668481,0.891865534,55.84,30.76,35,9,10,23,10,1.32,0,6.88,0,1.2,0.96,1.76,0,0.4
11286,children1317,5451.367682,2637.799069,zone(71),boy,3,0.982083069,1.020182092,1.057017434,1,0.6,3,0,126,0.122421851,892,258694,668433,1,78.64,58.48,33,9,11,24,20,0,0,7.52,0,2.44,0.32,1.44,9,0.88
11286,children1318,5704.001991,2874.339905,zone(71),girl,1,1.046153683,1.090130746,1.057017434,1,0.6,5,0,126,0.13081569,1241,258945,668213,1,65.2,51.2,32,8,10,22,18,3.44,0,3.08,0,1.68,0,1.96,3,0.56
